============================== POTENTIAL BUGS ==============================
BugReport(score=1.00, code=drake/common/test/symbolic_environment_test.cc:71, key=(to_string, None), ctx=(PrintStringTo, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:728, key=(min, None), ctx=(failure_message, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:661, key=(min, None), ctx=(failure_message, None)
BugReport(score=0.80, code=drake/common/trajectories/test/piecewise_quaternion_test.cc:54, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/solvers/moby_lcp_solver.cc:535, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1483, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:726, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1487, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:727, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/trajectories/piecewise_function.cc:78, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/trajectories/test/piecewise_quaternion_test.cc:48, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:728, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:661, key=(min, None), ctx=(AssertionSuccess, None)
BugReport(score=0.80, code=drake/common/trajectories/test/piecewise_quaternion_test.cc:54, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1483, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:726, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1506, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1487, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:727, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/trajectories/piecewise_function.cc:78, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/trajectories/test/piecewise_quaternion_test.cc:48, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:728, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/symbolic_expression.cc:661, key=(min, None), ctx=(str, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:182, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:612, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:172, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:772, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:522, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:124, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1645, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:215, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:536, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:446, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:319, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1602, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:191, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:325, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:260, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:245, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:766, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:125, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:773, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:534, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:752, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:190, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:263, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:224, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:770, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:242, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1640, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:226, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:282, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:211, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:244, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:771, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1644, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1144, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:530, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:208, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1145, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:126, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:528, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:258, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expansion_test.cc:53, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:209, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:227, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1599, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:233, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:251, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:262, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:526, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:324, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/monomial_test.cc:611, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:532, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:259, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:774, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:46, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:524, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1641, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:173, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:216, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:249, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:281, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:520, key=(Evaluate, None), ctx=(precision, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:182, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:612, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:172, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:772, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:522, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:124, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1645, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:215, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:536, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:446, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:319, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1602, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:191, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:325, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:260, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:245, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:766, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:125, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:773, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:534, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:752, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:190, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:263, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:224, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:770, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:242, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1640, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:226, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:282, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:211, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:244, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:771, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1644, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1144, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:530, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:208, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1145, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:126, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:528, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:258, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expansion_test.cc:53, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:209, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:227, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1599, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:233, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:251, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:262, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:526, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:324, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/monomial_test.cc:611, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:532, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:259, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:774, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:46, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:524, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1641, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:173, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:216, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:249, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:281, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:520, key=(Evaluate, None), ctx=(EqFailure, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:182, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:612, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:172, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:772, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:522, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:124, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1645, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:215, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:536, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:446, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:319, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1602, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:191, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:325, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:260, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:245, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:766, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:125, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:773, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:534, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:752, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:190, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:263, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:224, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:770, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:242, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1640, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:226, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:282, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:211, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:244, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:771, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1644, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1144, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:530, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:208, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1145, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:126, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:528, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:258, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expansion_test.cc:53, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:209, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:227, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1599, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:233, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:251, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:262, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:526, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:324, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/monomial_test.cc:611, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:532, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:259, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:774, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:46, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:524, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1641, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:173, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:216, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:249, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:281, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:520, key=(Evaluate, None), ctx=(StringStreamToString, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:182, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_formula_test.cc:612, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:172, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:772, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:522, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:124, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1645, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:215, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:536, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:446, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:319, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:1602, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:191, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_differentiation_test.cc:325, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:260, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:245, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:766, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/systems/primitives/test/gain_scalartype_test.cc:125, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:773, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:534, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_expression_cell.cc:752, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:190, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:263, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:224, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:770, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula.cc:242, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/test/symbolic_expression_test.cc:1640, key=(Evaluate, None), ctx=(AlmostEquals, None)
BugReport(score=0.80, code=drake/common/symbolic_formula_cell.cc:226, key=(Evaluate, None), ctx=(AlmostEquals, None)
